Unnamed: 0,subject_id,age,patch_path,centers_path
4950,495,-5.5878018871825725,./data_starmen/images_patch/Starman__subject_s495__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_0_centers.npy
4951,495,-4.6149034404169695,./data_starmen/images_patch/Starman__subject_s495__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_1_centers.npy
4952,495,-3.642004993651366,./data_starmen/images_patch/Starman__subject_s495__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_2_centers.npy
4953,495,-2.6691065468857627,./data_starmen/images_patch/Starman__subject_s495__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_3_centers.npy
4954,495,-1.6962081001201597,./data_starmen/images_patch/Starman__subject_s495__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_4_centers.npy
4955,495,-0.7233096533545567,./data_starmen/images_patch/Starman__subject_s495__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_5_centers.npy
4956,495,0.2495887934110472,./data_starmen/images_patch/Starman__subject_s495__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_6_centers.npy
4957,495,1.2224872401766502,./data_starmen/images_patch/Starman__subject_s495__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_7_centers.npy
4958,495,2.195385686942253,./data_starmen/images_patch/Starman__subject_s495__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_8_centers.npy
4959,495,3.168284133707856,./data_starmen/images_patch/Starman__subject_s495__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s495_tp_9_centers.npy
4960,496,-7.220673464619972,./data_starmen/images_patch/Starman__subject_s496__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_0_centers.npy
4961,496,-5.81002816859519,./data_starmen/images_patch/Starman__subject_s496__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_1_centers.npy
4962,496,-4.399382872570408,./data_starmen/images_patch/Starman__subject_s496__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_2_centers.npy
4963,496,-2.988737576545626,./data_starmen/images_patch/Starman__subject_s496__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_3_centers.npy
4964,496,-1.5780922805208435,./data_starmen/images_patch/Starman__subject_s496__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_4_centers.npy
4965,496,-0.1674469844960615,./data_starmen/images_patch/Starman__subject_s496__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_5_centers.npy
4966,496,1.2431983115287206,./data_starmen/images_patch/Starman__subject_s496__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_6_centers.npy
4967,496,2.653843607553503,./data_starmen/images_patch/Starman__subject_s496__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s496_tp_7_centers.npy
