Unnamed: 0,subject_id,age,patch_path,centers_path
3750,375,-6.831552355092986,./data_starmen/images_patch/Starman__subject_s375__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp0_centers.npy
3751,375,-5.4876505592793565,./data_starmen/images_patch/Starman__subject_s375__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp1_centers.npy
3752,375,-4.143748763465727,./data_starmen/images_patch/Starman__subject_s375__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp2_centers.npy
3753,375,-2.7998469676520967,./data_starmen/images_patch/Starman__subject_s375__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp3_centers.npy
3754,375,-1.4559451718384668,./data_starmen/images_patch/Starman__subject_s375__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp4_centers.npy
3755,375,-0.1120433760248369,./data_starmen/images_patch/Starman__subject_s375__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp5_centers.npy
3756,375,1.231858419788793,./data_starmen/images_patch/Starman__subject_s375__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp6_centers.npy
3757,375,2.575760215602424,./data_starmen/images_patch/Starman__subject_s375__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp7_centers.npy
3758,375,3.9196620114160527,./data_starmen/images_patch/Starman__subject_s375__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp8_centers.npy
3759,375,5.263563807229682,./data_starmen/images_patch/Starman__subject_s375__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s375_tp9_centers.npy
3760,376,-6.315162876060411,./data_starmen/images_patch/Starman__subject_s376__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp0_centers.npy
3761,376,-5.346351305807873,./data_starmen/images_patch/Starman__subject_s376__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp1_centers.npy
3762,376,-4.377539735555335,./data_starmen/images_patch/Starman__subject_s376__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp2_centers.npy
3763,376,-3.4087281653027968,./data_starmen/images_patch/Starman__subject_s376__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp3_centers.npy
3764,376,-2.4399165950502586,./data_starmen/images_patch/Starman__subject_s376__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp4_centers.npy
3765,376,-1.4711050247977209,./data_starmen/images_patch/Starman__subject_s376__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp5_centers.npy
3766,376,-0.5022934545451827,./data_starmen/images_patch/Starman__subject_s376__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp6_centers.npy
3767,376,0.4665181157073554,./data_starmen/images_patch/Starman__subject_s376__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp7_centers.npy
3768,376,1.4353296859598936,./data_starmen/images_patch/Starman__subject_s376__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp8_centers.npy
3769,376,2.404141256212432,./data_starmen/images_patch/Starman__subject_s376__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s376_tp9_centers.npy
3770,377,-5.577919217725395,./data_starmen/images_patch/Starman__subject_s377__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp0_centers.npy
3771,377,-4.540253928820039,./data_starmen/images_patch/Starman__subject_s377__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp1_centers.npy
3772,377,-3.502588639914682,./data_starmen/images_patch/Starman__subject_s377__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp2_centers.npy
3773,377,-2.4649233510093254,./data_starmen/images_patch/Starman__subject_s377__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp3_centers.npy
3774,377,-1.4272580621039692,./data_starmen/images_patch/Starman__subject_s377__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp4_centers.npy
3775,377,-0.3895927731986131,./data_starmen/images_patch/Starman__subject_s377__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp5_centers.npy
3776,377,0.648072515706744,./data_starmen/images_patch/Starman__subject_s377__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp6_centers.npy
3777,377,1.6857378046121,./data_starmen/images_patch/Starman__subject_s377__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp7_centers.npy
3778,377,2.723403093517456,./data_starmen/images_patch/Starman__subject_s377__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp8_centers.npy
3779,377,3.761068382422813,./data_starmen/images_patch/Starman__subject_s377__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s377_tp9_centers.npy
3780,378,-2.555326091500888,./data_starmen/images_patch/Starman__subject_s378__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp0_centers.npy
3781,378,-1.411295275045907,./data_starmen/images_patch/Starman__subject_s378__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp1_centers.npy
3782,378,-0.2672644585909252,./data_starmen/images_patch/Starman__subject_s378__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp2_centers.npy
3783,378,0.8767663578640561,./data_starmen/images_patch/Starman__subject_s378__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp3_centers.npy
3784,378,2.020797174319038,./data_starmen/images_patch/Starman__subject_s378__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp4_centers.npy
3785,378,3.16482799077402,./data_starmen/images_patch/Starman__subject_s378__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp5_centers.npy
3786,378,4.308858807229001,./data_starmen/images_patch/Starman__subject_s378__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp6_centers.npy
3787,378,5.452889623683984,./data_starmen/images_patch/Starman__subject_s378__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp7_centers.npy
3788,378,6.596920440138964,./data_starmen/images_patch/Starman__subject_s378__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp8_centers.npy
3789,378,7.740951256593945,./data_starmen/images_patch/Starman__subject_s378__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s378_tp9_centers.npy
3790,379,-7.279591939044256,./data_starmen/images_patch/Starman__subject_s379__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp0_centers.npy
3791,379,-5.886528842233648,./data_starmen/images_patch/Starman__subject_s379__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp1_centers.npy
3792,379,-4.4934657454230384,./data_starmen/images_patch/Starman__subject_s379__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp2_centers.npy
3793,379,-3.100402648612429,./data_starmen/images_patch/Starman__subject_s379__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp3_centers.npy
3794,379,-1.7073395518018204,./data_starmen/images_patch/Starman__subject_s379__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp4_centers.npy
3795,379,-0.3142764549912114,./data_starmen/images_patch/Starman__subject_s379__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp5_centers.npy
3796,379,1.0787866418193977,./data_starmen/images_patch/Starman__subject_s379__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp6_centers.npy
3797,379,2.4718497386300067,./data_starmen/images_patch/Starman__subject_s379__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp7_centers.npy
3798,379,3.864912835440616,./data_starmen/images_patch/Starman__subject_s379__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp8_centers.npy
3799,379,5.257975932251225,./data_starmen/images_patch/Starman__subject_s379__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s379_tp9_centers.npy
3800,380,-5.2303799737452525,./data_starmen/images_patch/Starman__subject_s380__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp0_centers.npy
3801,380,-4.126296394290259,./data_starmen/images_patch/Starman__subject_s380__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp1_centers.npy
3802,380,-3.0222128148352647,./data_starmen/images_patch/Starman__subject_s380__tp_2_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp2_centers.npy
3803,380,-1.9181292353802708,./data_starmen/images_patch/Starman__subject_s380__tp_3_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp3_centers.npy
3804,380,-0.8140456559252769,./data_starmen/images_patch/Starman__subject_s380__tp_4_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp4_centers.npy
3805,380,0.2900379235297166,./data_starmen/images_patch/Starman__subject_s380__tp_5_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp5_centers.npy
3806,380,1.394121502984711,./data_starmen/images_patch/Starman__subject_s380__tp_6_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp6_centers.npy
3807,380,2.4982050824397053,./data_starmen/images_patch/Starman__subject_s380__tp_7_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp7_centers.npy
3808,380,3.6022886618946988,./data_starmen/images_patch/Starman__subject_s380__tp_8_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp8_centers.npy
3809,380,4.706372241349692,./data_starmen/images_patch/Starman__subject_s380__tp_9_patches.npy,./data_starmen/images_patch/Starman__subject_s380_tp9_centers.npy
3810,381,-5.648071343459067,./data_starmen/images_patch/Starman__subject_s381__tp_0_patches.npy,./data_starmen/images_patch/Starman__subject_s381_tp0_centers.npy
3811,381,-4.590760537271788,./data_starmen/images_patch/Starman__subject_s381__tp_1_patches.npy,./data_starmen/images_patch/Starman__subject_s381_tp1_centers.npy
