Unnamed: 0,age,image_path,subject_id
2420,-8.104269483368494,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_0.npy,242
2421,-7.130502360538611,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_1.npy,242
2422,-6.1567352377087285,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_2.npy,242
2423,-5.182968114878847,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_3.npy,242
2424,-4.209200992048963,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_4.npy,242
2425,-3.235433869219081,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_5.npy,242
2426,-2.2616667463891984,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_6.npy,242
2427,-1.2878996235593156,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_7.npy,242
2428,-0.3141325007294329,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_8.npy,242
2429,0.6596346221004499,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s242__tp_9.npy,242
2430,-4.257012118228977,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_0.npy,243
2431,-3.2528057270809168,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_1.npy,243
2432,-2.2485993359328567,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_2.npy,243
2433,-1.2443929447847966,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_3.npy,243
2434,-0.240186553636736,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_4.npy,243
2435,0.7640198375113245,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_5.npy,243
2436,1.7682262286593842,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_6.npy,243
2437,2.7724326198074447,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_7.npy,243
2438,3.776639010955505,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_8.npy,243
2439,4.780845402103565,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s243__tp_9.npy,243
2450,-4.3703025099628725,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_0.npy,245
2451,-3.3735264504397406,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_1.npy,245
2452,-2.376750390916609,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_2.npy,245
2453,-1.3799743313934778,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_3.npy,245
2454,-0.3831982718703459,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_4.npy,245
2455,0.6135777876527859,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_5.npy,245
2456,1.610353847175917,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_6.npy,245
2457,2.6071299066990488,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_7.npy,245
2458,3.6039059662221806,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_8.npy,245
2459,4.6006820257453125,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s245__tp_9.npy,245
2460,-5.581948980786674,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_0.npy,246
2461,-4.503225150408673,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_1.npy,246
2462,-3.424501320030672,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_2.npy,246
2463,-2.3457774896526717,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_3.npy,246
2464,-1.2670536592746702,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_4.npy,246
2465,-0.188329828896669,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_5.npy,246
2466,0.8903940014813312,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_6.npy,246
2467,1.9691178318593323,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_7.npy,246
2468,3.047841662237333,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_8.npy,246
2469,4.126565492615335,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s246__tp_9.npy,246
2480,-5.351160421504946,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_0.npy,248
2481,-4.0571486691532925,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_1.npy,248
2482,-2.7631369168016384,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_2.npy,248
2483,-1.4691251644499848,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_3.npy,248
2484,-0.1751134120983311,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_4.npy,248
2485,1.118898340253323,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_5.npy,248
2486,2.412910092604976,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_6.npy,248
2487,3.7069218449566295,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_7.npy,248
2488,5.000933597308284,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_8.npy,248
2489,6.294945349659938,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s248__tp_9.npy,248
2490,-4.3703744231123975,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_0.npy,249
2491,-3.3181405326909856,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_1.npy,249
2492,-2.2659066422695737,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_2.npy,249
2493,-1.2136727518481618,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_3.npy,249
2494,-0.1614388614267499,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_4.npy,249
2495,0.8907950289946625,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_5.npy,249
2496,1.943028919416074,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_6.npy,249
2497,2.9952628098374854,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_7.npy,249
2498,4.047496700258898,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_8.npy,249
2499,5.09973059068031,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s249__tp_9.npy,249
2500,-1.1291643454710083,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_0.npy,250
2501,-0.1790677933023922,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_1.npy,250
2502,0.7710287588662241,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_2.npy,250
2503,1.7211253110348403,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_3.npy,250
2504,2.671221863203457,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_4.npy,250
2505,3.621318415372073,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_5.npy,250
2506,4.571414967540689,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_6.npy,250
2507,5.521511519709306,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_7.npy,250
2508,6.471608071877922,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_8.npy,250
2509,7.421704624046538,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s250__tp_9.npy,250
2510,-4.1475546741824445,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_0.npy,251
2511,-2.9519507441314348,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_1.npy,251
2512,-1.7563468140804246,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_2.npy,251
2513,-0.5607428840294144,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_3.npy,251
2514,0.6348610460215953,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_4.npy,251
2515,1.830464976072605,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_5.npy,251
2516,3.026068906123616,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_6.npy,251
2517,4.2216728361746245,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_7.npy,251
2518,5.417276766225635,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_8.npy,251
2519,6.612880696276646,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s251__tp_9.npy,251
2520,-6.238743944586018,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_0.npy,252
2521,-5.188580111380044,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_1.npy,252
2522,-4.13841627817407,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_2.npy,252
2523,-3.088252444968095,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_3.npy,252
2524,-2.038088611762121,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_4.npy,252
2525,-0.9879247785561472,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_5.npy,252
2526,0.0622390546498277,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_6.npy,252
2527,1.1124028878558017,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_7.npy,252
2528,2.162566721061776,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_8.npy,252
2529,3.2127305542677504,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s252__tp_9.npy,252
2530,-5.3546201508589375,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_0.npy,253
2531,-4.34263592571944,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_1.npy,253
2532,-3.330651700579942,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_2.npy,253
2533,-2.3186674754404444,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_3.npy,253
2534,-1.306683250300947,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_4.npy,253
2535,-0.2946990251614485,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_5.npy,253
2536,0.7172851999780487,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_6.npy,253
2537,1.729269425117546,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_7.npy,253
2538,2.741253650257044,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_8.npy,253
2539,3.7532378753965423,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s253__tp_9.npy,253
2550,-2.771457555074249,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_0.npy,255
2551,-1.5361150486735196,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_1.npy,255
2552,-0.3007725422727896,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_2.npy,255
2553,0.9345699641279404,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_3.npy,255
2554,2.1699124705286703,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_4.npy,255
2555,3.4052549769294007,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_5.npy,255
2556,4.64059748333013,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_6.npy,255
2557,5.87593998973086,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_7.npy,255
2558,7.11128249613159,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s255__tp_8.npy,255
