Unnamed: 0,age,image_path,subject_id
1240,-3.3811522477246894,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_0.npy,124
1241,-2.389231152623121,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_1.npy,124
1242,-1.3973100575215525,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_2.npy,124
1243,-0.405388962419984,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_3.npy,124
1244,0.5865321326815844,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_4.npy,124
1245,1.5784532277831531,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_5.npy,124
1246,2.5703743228847213,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_6.npy,124
1247,3.5622954179862893,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_7.npy,124
1248,4.554216513087859,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_8.npy,124
1249,5.546137608189428,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s124__tp_9.npy,124
1250,-8.064362355216197,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_0.npy,125
1251,-6.855179528205221,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_1.npy,125
1252,-5.645996701194244,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_2.npy,125
1253,-4.436813874183268,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_3.npy,125
1254,-3.2276310471722915,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_4.npy,125
1255,-2.018448220161315,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_5.npy,125
1256,-0.8092653931503389,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_6.npy,125
1257,0.3999174338606366,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_7.npy,125
1258,1.6091002608716138,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_8.npy,125
1259,2.818283087882591,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s125__tp_9.npy,125
1260,-1.5534415666822845,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_0.npy,126
1261,-0.3823582499725988,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_1.npy,126
1262,0.7887250667370869,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_2.npy,126
1263,1.9598083834467728,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_3.npy,126
1264,3.1308917001564582,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_4.npy,126
1265,4.301975016866144,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_5.npy,126
1266,5.47305833357583,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_6.npy,126
1267,6.644141650285516,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_7.npy,126
1268,7.815224966995201,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_8.npy,126
1269,8.986308283704886,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s126__tp_9.npy,126
1270,-5.806554052523505,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_0.npy,127
1271,-4.545390212753956,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_1.npy,127
1272,-3.2842263729844072,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_2.npy,127
1273,-2.0230625332148584,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_3.npy,127
1274,-0.7618986934453096,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_4.npy,127
1275,0.4992651463242392,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_5.npy,127
1276,1.760428986093788,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_6.npy,127
1277,3.0215928258633378,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_7.npy,127
1278,4.282756665632886,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_8.npy,127
1279,5.543920505402434,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s127__tp_9.npy,127
1280,-5.730271391335823,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_0.npy,128
1281,-4.818900408615301,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_1.npy,128
1282,-3.9075294258947793,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_2.npy,128
1283,-2.9961584431742576,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_3.npy,128
1284,-2.084787460453736,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_4.npy,128
1285,-1.1734164777332143,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_5.npy,128
1286,-0.2620454950126927,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_6.npy,128
1287,0.6493254877078289,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_7.npy,128
1288,1.5606964704283506,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_8.npy,128
1289,2.472067453148872,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s128__tp_9.npy,128
1290,-5.590581636323927,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_0.npy,129
1291,-4.682222662926646,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_1.npy,129
1292,-3.7738636895293656,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_2.npy,129
1293,-2.865504716132085,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_3.npy,129
1294,-1.957145742734804,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_4.npy,129
1295,-1.0487867693375232,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_5.npy,129
1296,-0.1404277959402424,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_6.npy,129
1297,0.7679311774570383,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_7.npy,129
1298,1.676290150854319,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_8.npy,129
1299,2.5846491242516,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s129__tp_9.npy,129
1300,-1.182732210315418,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_0.npy,130
1301,0.0150215100203743,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_1.npy,130
1302,1.2127752303561667,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_2.npy,130
1303,2.410528950691959,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_3.npy,130
1304,3.608282671027752,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_4.npy,130
1305,4.806036391363544,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_5.npy,130
1306,6.003790111699336,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_6.npy,130
1307,7.201543832035128,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_7.npy,130
1308,8.399297552370921,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_8.npy,130
1309,9.597051272706716,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s130__tp_9.npy,130
1310,-3.6179298804369022,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_0.npy,131
1311,-2.538499397399483,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_1.npy,131
1312,-1.4590689143620632,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_2.npy,131
1313,-0.3796384313246435,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_3.npy,131
1314,0.6997920517127758,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_4.npy,131
1315,1.779222534750195,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_5.npy,131
1316,2.8586530177876157,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_6.npy,131
1317,3.9380835008250346,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_7.npy,131
1318,5.017513983862454,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_8.npy,131
1319,6.096944466899874,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s131__tp_9.npy,131
1320,-3.943930126477353,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_0.npy,132
1321,-2.9789596120264084,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_1.npy,132
1322,-2.0139890975754646,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_2.npy,132
1323,-1.0490185831245205,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_3.npy,132
1324,-0.0840480686735762,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_4.npy,132
1325,0.8809224457773674,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_5.npy,132
1326,1.845892960228312,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_6.npy,132
1327,2.810863474679256,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_7.npy,132
1328,3.7758339891302,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_8.npy,132
1329,4.740804503581144,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s132__tp_9.npy,132
1330,-4.118653127584941,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s133__tp_0.npy,133
1331,-2.938615774610261,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s133__tp_1.npy,133
1332,-1.7585784216355806,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s133__tp_2.npy,133
1333,-0.5785410686609005,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s133__tp_3.npy,133
1334,0.6014962843137797,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s133__tp_4.npy,133
