Unnamed: 0,age,image_path,subject_id
6250,-4.7971403067441605,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_0.npy,625
6251,-3.6316479073898975,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_1.npy,625
6252,-2.4661555080356345,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_2.npy,625
6253,-1.3006631086813716,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_3.npy,625
6254,-0.1351707093271086,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_4.npy,625
6255,1.0303216900271543,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_5.npy,625
6256,2.1958140893814173,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_6.npy,625
6257,3.3613064887356794,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_7.npy,625
6258,4.526798888089943,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_8.npy,625
6259,5.692291287444207,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s625__tp_9.npy,625
6260,-7.499274084631192,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_0.npy,626
6261,-6.556616604340994,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_1.npy,626
6262,-5.613959124050796,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_2.npy,626
6263,-4.671301643760598,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_3.npy,626
6264,-3.7286441634704,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_4.npy,626
6265,-2.7859866831802016,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_5.npy,626
6266,-1.8433292028900032,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_6.npy,626
6267,-0.9006717225998049,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_7.npy,626
6268,0.0419857576903934,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_8.npy,626
6269,0.9846432379805918,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s626__tp_9.npy,626
6270,-1.8209314072451828,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_0.npy,627
6271,-0.801643257705517,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_1.npy,627
6272,0.2176448918341487,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_2.npy,627
6273,1.2369330413738149,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_3.npy,627
6274,2.25622119091348,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_4.npy,627
6275,3.2755093404531457,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_5.npy,627
6276,4.294797489992812,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_6.npy,627
6277,5.314085639532477,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_7.npy,627
6278,6.333373789072143,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_8.npy,627
6279,7.352661938611808,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s627__tp_9.npy,627
6280,-5.795220019795932,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_0.npy,628
6281,-4.7715923753598455,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_1.npy,628
6282,-3.74796473092376,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_2.npy,628
6283,-2.7243370864876733,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_3.npy,628
6284,-1.7007094420515871,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_4.npy,628
6285,-0.677081797615501,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_5.npy,628
6286,0.3465458468205851,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_6.npy,628
6287,1.3701734912566712,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_7.npy,628
6288,2.3938011356927573,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_8.npy,628
6289,3.4174287801288434,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s628__tp_9.npy,628
6290,-7.433141091825462,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_0.npy,629
6291,-6.2162294975656405,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_1.npy,629
6292,-4.999317903305819,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_2.npy,629
6293,-3.7824063090459967,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_3.npy,629
6294,-2.5654947147861757,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_4.npy,629
6295,-1.348583120526354,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_5.npy,629
6296,-0.1316715262665315,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_6.npy,629
6297,1.08524006799329,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_7.npy,629
6298,2.3021516622531117,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_8.npy,629
6299,3.5190632565129327,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s629__tp_9.npy,629
6300,-10.755043354538362,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s630__tp_0.npy,630
6301,-9.498589809024397,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s630__tp_1.npy,630
6302,-8.24213626351043,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s630__tp_2.npy,630
