Unnamed: 0,age,image_path,subject_id
8730,-4.784474684087147,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_0.npy,873
8731,-3.862404986290376,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_1.npy,873
8732,-2.9403352884936043,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_2.npy,873
8733,-2.018265590696833,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_3.npy,873
8734,-1.0961958929000617,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_4.npy,873
8735,-0.1741261951032902,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_5.npy,873
8736,0.7479435026934809,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_6.npy,873
8737,1.6700132004902528,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_7.npy,873
8738,2.592082898287024,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_8.npy,873
8739,3.514152596083795,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s873__tp_9.npy,873
8740,-9.329422343107218,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_0.npy,874
8741,-8.261941506889464,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_1.npy,874
8742,-7.194460670671708,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_2.npy,874
8743,-6.1269798344539526,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_3.npy,874
8744,-5.059498998236197,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_4.npy,874
8745,-3.992018162018442,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_5.npy,874
8746,-2.924537325800687,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_6.npy,874
8747,-1.857056489582932,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_7.npy,874
8748,-0.7895756533651763,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_8.npy,874
8749,0.277905182852578,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s874__tp_9.npy,874
8750,-5.08842871383015,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_0.npy,875
8751,-4.096129325476703,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_1.npy,875
8752,-3.1038299371232547,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_2.npy,875
8753,-2.111530548769807,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_3.npy,875
8754,-1.1192311604163594,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_4.npy,875
8755,-0.1269317720629112,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_5.npy,875
8756,0.8653676162905359,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_6.npy,875
8757,1.8576670046439832,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_7.npy,875
8758,2.8499663929974317,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_8.npy,875
8759,3.84226578135088,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s875__tp_9.npy,875
8760,-1.30672472699883,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_0.npy,876
8761,-0.3631862067653196,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_1.npy,876
8762,0.5803523134681907,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_2.npy,876
8763,1.5238908337017012,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_3.npy,876
8764,2.4674293539352115,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_4.npy,876
8765,3.4109678741687217,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_5.npy,876
8766,4.354506394402232,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_6.npy,876
8767,5.298044914635742,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_7.npy,876
8768,6.241583434869253,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_8.npy,876
8769,7.185121955102764,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s876__tp_9.npy,876
8770,-1.9058659129832456,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_0.npy,877
8771,-0.7741320004305077,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_1.npy,877
8772,0.3576019121222304,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_2.npy,877
8773,1.4893358246749688,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_3.npy,877
8774,2.6210697372277068,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_4.npy,877
8775,3.7528036497804447,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_5.npy,877
8776,4.884537562333184,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_6.npy,877
8777,6.016271474885921,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_7.npy,877
8778,7.148005387438659,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_8.npy,877
8779,8.279739299991398,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s877__tp_9.npy,877
8780,-4.08861374048371,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_0.npy,878
8781,-3.1655029532817247,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_1.npy,878
8782,-2.242392166079739,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_2.npy,878
8783,-1.3192813788777529,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_3.npy,878
8784,-0.3961705916757672,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_4.npy,878
8785,0.526940195526219,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_5.npy,878
8786,1.4500509827282049,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_6.npy,878
8787,2.3731617699301903,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_7.npy,878
8788,3.296272557132176,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_8.npy,878
8789,4.219383344334162,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s878__tp_9.npy,878
8800,-3.971317839408309,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_0.npy,880
8801,-3.0281176333962225,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_1.npy,880
8802,-2.0849174273841364,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_2.npy,880
8803,-1.1417172213720503,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_3.npy,880
8804,-0.1985170153599638,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_4.npy,880
8805,0.7446831906521227,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_5.npy,880
8806,1.6878833966642084,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_6.npy,880
8807,2.631083602676295,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_7.npy,880
8808,3.574283808688381,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_8.npy,880
8809,4.517484014700468,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s880__tp_9.npy,880
8810,-3.1807479058307893,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_0.npy,881
8811,-1.841194446736143,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_1.npy,881
8812,-0.5016409876414967,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_2.npy,881
8813,0.8379124714531496,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_3.npy,881
8814,2.177465930547796,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_4.npy,881
8815,3.517019389642442,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_5.npy,881
8816,4.8565728487370885,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_6.npy,881
8817,6.196126307831736,./data_starmen/images/SimulatedData__Reconstruction__starman__subject_s881__tp_7.npy,881
