,age,image_path,subject_id
0,-7.285913868659053,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_0.npy,643
1,-6.182498370348404,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_1.npy,643
2,-5.079082872037755,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_2.npy,643
3,-3.9756673737271058,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_3.npy,643
4,-2.872251875416457,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_4.npy,643
5,-1.7688363771058082,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_5.npy,643
6,-0.6654208787951585,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_6.npy,643
7,0.43799461951549024,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_7.npy,643
8,1.541410117826139,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_8.npy,643
9,2.6448256161367887,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s643__tp_9.npy,643
10,-4.356638310069615,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_0.npy,764
11,-3.124709201901112,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_1.npy,764
12,-1.892780093732609,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_2.npy,764
13,-0.6608509855641058,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_3.npy,764
14,0.5710781226043968,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_4.npy,764
15,1.8030072307728995,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_5.npy,764
16,3.034936338941403,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_6.npy,764
17,4.266865447109906,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_7.npy,764
18,5.498794555278408,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_8.npy,764
19,6.730723663446911,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s764__tp_9.npy,764
20,-4.804017694495707,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_0.npy,826
21,-3.731053197495607,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_1.npy,826
22,-2.658088700495507,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_2.npy,826
23,-1.5851242034954072,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_3.npy,826
24,-0.5121597064953072,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_4.npy,826
25,0.5608047905047933,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_5.npy,826
26,1.6337692875048928,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_6.npy,826
27,2.7067337845049924,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_7.npy,826
28,3.779698281505093,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_8.npy,826
29,4.852662778505193,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s826__tp_9.npy,826
30,-3.497031938179093,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_0.npy,39
31,-2.605704445940258,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_1.npy,39
32,-1.7143769537014228,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_2.npy,39
33,-0.8230494614625878,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_3.npy,39
34,0.06827803077624717,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_4.npy,39
35,0.9596055230150822,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_5.npy,39
36,1.8509330152539172,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_6.npy,39
37,2.742260507492752,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_7.npy,39
38,3.633587999731587,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_8.npy,39
39,4.524915491970422,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s39__tp_9.npy,39
40,-6.450292590694066,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_0.npy,429
41,-5.490727697535969,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_1.npy,429
42,-4.531162804377871,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_2.npy,429
43,-3.571597911219774,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_3.npy,429
44,-2.612033018061677,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_4.npy,429
45,-1.6524681249035797,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_5.npy,429
46,-0.6929032317454817,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_6.npy,429
47,0.2666616614126154,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_7.npy,429
48,1.2262265545707125,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_8.npy,429
49,2.1857914477288096,./data_starmen/anomaly_images/shrinking_circle__starman__subject_s429__tp_9.npy,429
